"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","GetAll_WhenFilteredByRole_ReturnsMatchingMembers","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","GetAll_WhenFilteredByRole_ReturnsMatchingMembers"
"","208","UpdateUserProfile_ShouldExecuteServiceCode","SubsTracker.IntegrationTests","Mon Jun 22 15:04:14 UTC 2026","passed","Mon Jun 22 15:04:15 UTC 2026","Auth0ServiceTests","SubsTracker.IntegrationTests.Auth0","SubsTracker.IntegrationTests.Auth0.Auth0ServiceTests","UpdateUserProfile_ShouldExecuteServiceCode"
"Verifies that an authenticated user can delete their account and the record is removed from the DB","54","Delete_WhenValidId_RemovesUser","","Mon Jun 22 15:04:32 UTC 2026","passed","Mon Jun 22 15:04:32 UTC 2026","","User API","SubsTracker.IntegrationTests.User.UsersControllerTests","Delete_WhenValidId_RemovesUser"
"","120","GetByIdentityId_WhenCancellationTokenIsCancelled_ThrowsOperationCanceledException","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","GetByIdentityId_WhenCancellationTokenIsCancelled_ThrowsOperationCanceledException"
"","2","GetAll_WhenFilteredByNonExistentName_ReturnsEmptyList","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetAll_WhenFilteredByNonExistentName_ReturnsEmptyList"
"","8","UnshareSubscription_WhenGroupDoesNotExist_ThrowsUnknownIdentifierException","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","UnshareSubscription_WhenGroupDoesNotExist_ThrowsUnknownIdentifierException"
"","1","GetAll_WhenNoMembers_ReturnsEmptyList","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","GetAll_WhenNoMembers_ReturnsEmptyList"
"","58","GetAll_WhenFilteredByPartialName_ReturnsMatchingGroups","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","GetAll_WhenFilteredByPartialName_ReturnsMatchingGroups"
"","5","GetUpcomingBills_WhenCalled_DelegatesToMediator","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetUpcomingBills_WhenCalled_DelegatesToMediator"
"","11","Delete_WhenSubscriptionDoesNotExist_ThrowsUnknownIdentifierException","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","Delete_WhenSubscriptionDoesNotExist_ThrowsUnknownIdentifierException"
"","22","ProcessExpiredSubscriptions_WhenNoExpiredSubscriptions_ShouldReturnEarlyWithoutPublishing","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","ProcessExpiredSubscriptions_WhenNoExpiredSubscriptions_ShouldReturnEarlyWithoutPublishing"
"Verifies that the API returns an empty list when no subscriptions match the provided name filter","862","GetAll_WhenFilteredByNonExistentName_ReturnsEmptyList","","Mon Jun 22 15:04:30 UTC 2026","passed","Mon Jun 22 15:04:31 UTC 2026","","Subscription API","SubsTracker.IntegrationTests.Subscription.SubscriptionsControllerTests","GetAll_WhenFilteredByNonExistentName_ReturnsEmptyList"
"","1","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo"
"","115","GetAll_WhenOnLastPage_HasNextPageIsFalse","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","GetAll_WhenOnLastPage_HasNextPageIsFalse"
"Verifies that /me returns the profile of the currently logged-in Auth0 user","21","GetByIdentityId_ShouldReturnCurrentAuthenticatedUser","","Mon Jun 22 15:04:32 UTC 2026","passed","Mon Jun 22 15:04:32 UTC 2026","","User API","SubsTracker.IntegrationTests.User.UsersControllerTests","GetByIdentityId_ShouldReturnCurrentAuthenticatedUser"
"","11","GetById_WhenSubscriptionDoesNotExist_ThrowsNotFoundException","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetById_WhenSubscriptionDoesNotExist_ThrowsNotFoundException"
"Verifies that the API prevents group creation if the authenticated Auth0 ID does not exist in our system","17","Create_WhenUserDoesNotExist_ReturnsUnauthorized","","Mon Jun 22 15:04:36 UTC 2026","passed","Mon Jun 22 15:04:36 UTC 2026","","Group API","SubsTracker.IntegrationTests.Group.GroupsControllerTests","Create_WhenUserDoesNotExist_ReturnsUnauthorized"
"","12","Create_WhenUserNotExists_ReturnsNull","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","Create_WhenUserNotExists_ReturnsNull"
"Verifies that a subscription is marked inactive and a cancellation event is published to the bus","74","CancelSubscription_ShouldUpdateDatabaseAndPublishEvent","","Mon Jun 22 15:04:33 UTC 2026","passed","Mon Jun 22 15:04:33 UTC 2026","","Subscription API","SubsTracker.IntegrationTests.Subscription.SubscriptionsControllerTests","CancelSubscription_ShouldUpdateDatabaseAndPublishEvent"
"","45","CancelSubscription_WhenSuccessful_PublishesSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","CancelSubscription_WhenSuccessful_PublishesSignal"
"","2","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo"
"","23","Create_WhenUserExistsWithIdentityId_ShouldJustReturnWithoutSignals","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","Create_WhenUserExistsWithIdentityId_ShouldJustReturnWithoutSignals"
"Verifies that an existing group can be updated and changes are persisted in the database","39","Update_WhenValidData_ReturnsUpdatedGroup","","Mon Jun 22 15:04:36 UTC 2026","passed","Mon Jun 22 15:04:36 UTC 2026","","Group API","SubsTracker.IntegrationTests.Group.GroupsControllerTests","Update_WhenValidData_ReturnsUpdatedGroup"
"","55","GetAll_WhenFilteredByRole_ReturnsMatchingMembers","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","GetAll_WhenFilteredByRole_ReturnsMatchingMembers"
"","1457","RegisterApplicationLayerDependencies_ShouldRegisterKeyServices","SubsTracker.IntegrationTests","Mon Jun 22 15:04:15 UTC 2026","passed","Mon Jun 22 15:04:16 UTC 2026","ApplicationLayerServiceRegisterTests","SubsTracker.IntegrationTests.Wiring","SubsTracker.IntegrationTests.Wiring.ApplicationLayerServiceRegisterTests","RegisterApplicationLayerDependencies_ShouldRegisterKeyServices"
"","18","Update_WhenValidModel_ReturnsUpdatedGroupDtoAndPublishesSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","Update_WhenValidModel_ReturnsUpdatedGroupDtoAndPublishesSignal"
"","11","GetById_WhenUserDoesNotExist_ThrowsNotFoundException","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","GetById_WhenUserDoesNotExist_ThrowsNotFoundException"
"Verifies that valid data creates a user in the system and persists it to the database","48","Create_WhenValidData_ReturnsCreatedUser","","Mon Jun 22 15:04:32 UTC 2026","passed","Mon Jun 22 15:04:32 UTC 2026","","User API","SubsTracker.IntegrationTests.User.UsersControllerTests","Create_WhenValidData_ReturnsCreatedUser"
"Ensures the API returns only subscriptions due within the next 7 days","127","GetUpcomingBills_WhenSubscriptionsAreDue_ShouldReturnOnlyItemsWithinSevenDays","","Mon Jun 22 15:04:31 UTC 2026","passed","Mon Jun 22 15:04:31 UTC 2026","","Subscription API","SubsTracker.IntegrationTests.Subscription.SubscriptionsControllerTests","GetUpcomingBills_WhenSubscriptionsAreDue_ShouldReturnOnlyItemsWithinSevenDays"
"","90","FullUserUpdate_ShouldThrowTimeout_WhenServiceHangs","","Mon Jun 22 15:04:30 UTC 2026","passed","Mon Jun 22 15:04:30 UTC 2026","","Integration Tests","SubsTracker.IntegrationTests.Orchestrator.OrchestratorTests","FullUserUpdate_ShouldThrowTimeout_WhenServiceHangs"
"","28","Delete_WhenUserExists_DeletesUserAndPublishesSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","Delete_WhenUserExists_DeletesUserAndPublishesSignal"
"","26","Update_WhenCalled_ReturnsUpdatedUserAndPublishesSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","Update_WhenCalled_ReturnsUpdatedUserAndPublishesSignal"
"","1","GetAll_WhenNoUserGroups_ReturnsEmptyList","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","GetAll_WhenNoUserGroups_ReturnsEmptyList"
"","51","GetAllHistory_WhenRequestingMiddlePage_ReturnsCorrectMetadata","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionHistoryServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionHistoryServiceTests","GetAllHistory_WhenRequestingMiddlePage_ReturnsCorrectMetadata"
"","55","GetCurrentProfile_ShouldUseGetByIdentityId_WhenClaimIsNotGuid","","Mon Jun 22 15:04:30 UTC 2026","passed","Mon Jun 22 15:04:30 UTC 2026","","Integration Tests","SubsTracker.IntegrationTests.Orchestrator.OrchestratorTests","GetCurrentProfile_ShouldUseGetByIdentityId_WhenClaimIsNotGuid"
"","17","GetAll_WhenFilteredByEnums_ReturnsMatchingSubscriptions","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetAll_WhenFilteredByEnums_ReturnsMatchingSubscriptions"
"","2","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","GetById_WhenCacheHit_ReturnsCachedDataAndSkipsRepo"
"","5","GetCurrentProfile_ShouldUseGetById_WhenClaimIsGuid","","Mon Jun 22 15:04:30 UTC 2026","passed","Mon Jun 22 15:04:30 UTC 2026","","Integration Tests","SubsTracker.IntegrationTests.Orchestrator.OrchestratorTests","GetCurrentProfile_ShouldUseGetById_WhenClaimIsGuid"
"Verifies that the API returns BadRequest when the group name is empty","45","Create_WhenNameIsEmpty_ReturnsUnprocessableEntity","","Mon Jun 22 15:04:36 UTC 2026","passed","Mon Jun 22 15:04:36 UTC 2026","","Group API","SubsTracker.IntegrationTests.Group.GroupsControllerTests","Create_WhenNameIsEmpty_ReturnsUnprocessableEntity"
"","4","LeaveGroup_WhenSuccessful_DeletesAndPublishesSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","LeaveGroup_WhenSuccessful_DeletesAndPublishesSignal"
"","7","Update_WhenUserDoesNotExist_ThrowsUnknownIdentifierException","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","Update_WhenUserDoesNotExist_ThrowsUnknownIdentifierException"
"","8","LeaveGroup_WhenNotTheMemberOfTheGroup_ThrowsUnknownIdentifierException","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","LeaveGroup_WhenNotTheMemberOfTheGroup_ThrowsUnknownIdentifierException"
"","13","GetAll_WhenFilteredByUserId_ReturnsUserSubscriptions","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetAll_WhenFilteredByUserId_ReturnsUserSubscriptions"
"Verifies that an existing subscription can be modified and changes are reflected in the database","79","Update_WhenValidData_ReturnsUpdatedSubscription","","Mon Jun 22 15:04:32 UTC 2026","passed","Mon Jun 22 15:04:32 UTC 2026","","Subscription API","SubsTracker.IntegrationTests.Subscription.SubscriptionsControllerTests","Update_WhenValidData_ReturnsUpdatedSubscription"
"","50","Create_WhenUserDoesNotExist_ShouldCreateAndReturnNewUser","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","Create_WhenUserDoesNotExist_ShouldCreateAndReturnNewUser"
"","188","GetById_WhenSubscriptionExists_ReturnsSubscriptionDto","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetById_WhenSubscriptionExists_ReturnsSubscriptionDto"
"","5","Create_WhenEmptyDto_ThrowsValidationException","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","Create_WhenEmptyDto_ThrowsValidationException"
"Verifies that providing a valid name filter returns only the matching group","16","GetAll_WhenFilteredByName_ReturnsMatchingGroup","","Mon Jun 22 15:04:36 UTC 2026","passed","Mon Jun 22 15:04:36 UTC 2026","","Group API","SubsTracker.IntegrationTests.Group.GroupsControllerTests","GetAll_WhenFilteredByName_ReturnsMatchingGroup"
"","19","Create_WhenCalled_ReturnsCreatedGroupDto","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","Create_WhenCalled_ReturnsCreatedGroupDto"
"","2","GetUpcomingBills_WhenNoBillsAreDue_ReturnsEmptyCollectionFromMediator","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","GetUpcomingBills_WhenNoBillsAreDue_ReturnsEmptyCollectionFromMediator"
"","3","GetCurrentProfile_ShouldThrowUnauthorized_WhenClaimIsMissing","","Mon Jun 22 15:04:30 UTC 2026","passed","Mon Jun 22 15:04:30 UTC 2026","","Integration Tests","SubsTracker.IntegrationTests.Orchestrator.OrchestratorTests","GetCurrentProfile_ShouldThrowUnauthorized_WhenClaimIsMissing"
"Verifies that a specific subscription can be retrieved by its GUID and matches the seeded data","73","GetById_ShouldReturnCorrectSubscription","","Mon Jun 22 15:04:31 UTC 2026","passed","Mon Jun 22 15:04:32 UTC 2026","","Subscription API","SubsTracker.IntegrationTests.Subscription.SubscriptionsControllerTests","GetById_ShouldReturnCorrectSubscription"
"","25","GetById_WhenUserExists_ReturnsUser","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","UserServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.UserServiceTests","GetById_WhenUserExists_ReturnsUser"
"","37","JoinGroupHandle_WhenValidRequest_ShouldCreateMemberAndPublishSignal","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:02 UTC 2026","MemberServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.MemberServiceTests","JoinGroupHandle_WhenValidRequest_ShouldCreateMemberAndPublishSignal"
"","1","CacheDataWithLock_WhenDataExistsInCache_ReturnsDataImmediately","SubsTracker.UnitTests","Mon Jun 22 15:04:07 UTC 2026","passed","Mon Jun 22 15:04:07 UTC 2026","CacheServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.CacheServiceTests","CacheDataWithLock_WhenDataExistsInCache_ReturnsDataImmediately"
"","3","ShareSubscription_WhenGroupDoesNotExist_ThrowsUnknownIdentifierException","SubsTracker.UnitTests","Mon Jun 22 15:04:03 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","GroupServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.GroupServiceTests","ShareSubscription_WhenGroupDoesNotExist_ThrowsUnknownIdentifierException"
"","40","CancelSubscription_WhenValidModel_ReturnsInactiveSubscription","SubsTracker.UnitTests","Mon Jun 22 15:04:02 UTC 2026","passed","Mon Jun 22 15:04:03 UTC 2026","SubscriptionServiceTests","SubsTracker.UnitTests","SubsTracker.UnitTests.SubscriptionServiceTests","CancelSubscription_WhenValidModel_ReturnsInactiveSubscription"
